Timestamp,BTC,ETH,ADA,MATIC,SOL,DOT,LTC,AVAX,UNI,LINK,ATOM,Benchmark
01/01/2022 00:00,46656.13,3723.04,1.331,2.579,172.38,27.24,149,111.71,17.21,19.97,33.4,17650.06639
01/01/2022 01:00,46778.14,3724.89,1.328,2.576,172.73,27.21,148.2,109.69,17.27,19.98,33.67,17693.3542
01/01/2022 02:00,46811.77,3728.32,1.326,2.574,172.75,27.2,148.1,110.77,17.25,19.89,33.8,17706.35204
01/01/2022 03:00,46813.2,3723.96,1.325,2.583,172.94,27.18,147.8,109.72,17.16,19.77,33.41,17705.28527
01/01/2022 04:00,46711.05,3708.21,1.309,2.549,171.49,26.9,146.8,108.98,17.19,19.55,33.73,17663.89715
01/01/2022 05:00,47192.55,3735.61,1.326,2.574,173.26,27.24,148.1,109.84,17.3,19.8,33.46,17842.1673
01/01/2022 06:00,46979.62,3711.92,1.317,2.557,172.45,27.15,147.1,109.39,17.14,19.69,33.53,17759.26368
01/01/2022 07:00,47194.73,3715.31,1.325,2.561,173.11,27.36,148,110.26,17.26,19.8,33.66,17835.8334
01/01/2022 08:00,47124.82,3721.4,1.327,2.551,172.86,27.27,148.1,109.89,17.17,19.82,33.5,17813.4718
01/01/2022 09:00,47143.98,3718.67,1.328,2.542,172.73,27.25,148,109.92,17.12,19.78,33.35,17819.20949
01/01/2022 10:00,46871.08,3691.39,1.318,2.524,171.93,27.02,147.3,109.15,17.02,19.65,33.19,17714.05341
01/01/2022 11:00,46758.87,3693.37,1.319,2.515,171.53,27.03,147.5,109.07,16.98,19.61,33.39,17675.4624
01/01/2022 12:00,47074.05,3716.28,1.33,2.536,172.72,27.26,148.3,109.76,17.09,19.82,34.02,17793.9131
01/01/2022 13:00,47023.24,3710.03,1.33,2.522,172.67,27.2,147.8,110.31,17.09,19.79,34.36,17773.9411
01/01/2022 14:00,46926.22,3697.61,1.328,2.508,172.53,27.22,148.4,109.29,17.07,19.83,34.93,17735.63173
01/01/2022 15:00,47219.04,3725.3,1.333,2.541,173.84,27.59,149.2,109.47,17.12,20.04,35.33,17847.9206
01/01/2022 16:00,47268.62,3727.62,1.335,2.54,173.64,27.46,149.3,110.89,17.15,20.1,35.43,17866.11857
01/01/2022 17:00,47754.48,3760.77,1.346,2.569,175,27.94,150.5,113.49,17.33,20.32,36.92,18047.988
01/01/2022 18:00,47560.55,3752.58,1.344,2.572,175.46,27.9,150.2,112.96,17.3,20.31,36.54,17977.23242
01/01/2022 19:00,47329.78,3747.61,1.346,2.58,177.3,27.97,149.8,112.69,17.3,20.21,36.36,17894.77681
01/01/2022 20:00,47391.82,3761.02,1.353,2.564,177.67,28.31,150.2,113.24,17.33,20.33,36.7,17921.2474
01/01/2022 21:00,47319.67,3748.65,1.362,2.551,176.39,28.29,149.7,113.22,17.28,20.38,36.27,17891.58874
01/01/2022 22:00,47440.74,3757.89,1.373,2.552,177.26,28.31,150,113.46,17.27,20.45,36.26,17937.25166
01/01/2022 23:00,47722.65,3765.54,1.38,2.572,179.06,28.6,150.8,114.13,17.48,20.76,36.36,18038.7387
02/01/2022 00:00,47625.3,3761.58,1.372,2.548,178.56,28.38,150.3,116.3,17.47,21.05,35.56,18003.28667
02/01/2022 01:00,47377.97,3747,1.352,2.538,177.9,28.14,149.4,114.77,17.32,20.98,35.33,17911.5017
02/01/2022 02:00,47370.5,3746.5,1.356,2.522,178.35,28.09,149.6,115.76,17.36,20.85,35.37,17908.76133
02/01/2022 03:00,47329.47,3758.55,1.356,2.535,177.65,28.19,150.3,117.3,17.38,21.03,35.66,17898.66704
02/01/2022 04:00,46910.3,3724.34,1.349,2.526,175.9,27.98,148.4,116.93,17.16,20.73,35.78,17739.8244
02/01/2022 05:00,47081.28,3744.69,1.355,2.532,176.64,28.42,149.3,116.08,17.22,20.89,36.21,17806.8528
02/01/2022 06:00,47122.61,3738.52,1.358,2.524,175.8,28.35,149.2,115.07,17.2,20.75,35.87,17819.0825
02/01/2022 07:00,47173.45,3747.22,1.355,2.529,175.86,28.35,149.4,115.96,17.19,20.75,35.68,17839.9518
02/01/2022 08:00,47222.4,3744,1.357,2.527,175.07,28.45,149.6,115.58,17.23,20.9,35.39,17855.92349
02/01/2022 09:00,47273.24,3753.48,1.358,2.539,175.71,28.79,150.1,115.28,17.38,21.06,35.47,17877.08929
02/01/2022 10:00,47188.89,3743.16,1.361,2.528,175.33,28.69,149.5,115.69,17.32,20.97,35.11,17843.91891
02/01/2022 11:00,47235.5,3744.01,1.363,2.521,175.66,28.91,149.4,115.77,17.35,21.07,34.9,17860.5491
02/01/2022 12:00,47292.95,3753.95,1.368,2.531,175.95,29.17,149.9,115.8,17.42,21.24,35.03,17884.18091
02/01/2022 13:00,47137.35,3745.28,1.358,2.519,175.96,29.19,149.5,115.11,17.42,21.3,34.82,17826.65214
02/01/2022 14:00,47112.55,3752.59,1.362,2.521,175.4,29.45,150,113.96,17.51,21.29,34.96,17820.50542
02/01/2022 15:00,47340.47,3778.17,1.37,2.533,176.23,29.72,151.4,114.25,17.53,21.41,35.62,17909.3412
02/01/2022 16:00,47792.3,3838.62,1.384,2.566,177.95,30.42,152.8,115.66,17.93,21.96,35.37,18088.8349
02/01/2022 17:00,47401.14,3823.82,1.379,2.554,177.75,30.22,152.5,115.19,17.81,22.12,34.71,17946.7004
02/01/2022 18:00,47058.12,3795.06,1.367,2.531,175.77,29.86,151.4,114.17,17.71,21.96,34.88,17816.41571
02/01/2022 19:00,46907.68,3798.72,1.362,2.521,175.32,29.91,151.2,112.37,17.86,21.99,34.66,17764.96917
02/01/2022 20:00,47007.14,3810.26,1.365,2.512,175.71,29.95,151.2,113.02,18.03,21.93,35.08,17803.8631
02/01/2022 21:00,47018.03,3811.57,1.363,2.513,175.7,29.59,150.5,112.88,17.99,21.86,34.98,17808.0898
02/01/2022 22:00,47255.38,3827.7,1.371,2.532,176.83,29.99,151.1,113.52,18.25,21.76,35.4,17896.9165
02/01/2022 23:00,47286.18,3828.27,1.377,2.55,176.35,29.69,151.2,113.03,18.4,21.87,35.53,17907.86363
03/01/2022 00:00,47050.08,3807.03,1.363,2.517,175.27,29.71,150.5,112.53,18.35,21.75,34.84,17817.6983
03/01/2022 01:00,47116.71,3805.78,1.367,2.515,174.74,29.82,150.4,113,18.42,21.54,35.03,17840.57394
03/01/2022 02:00,46999.98,3798.45,1.36,2.494,173.46,29.5,150.1,112.4,18.42,21.45,34.66,17797.05416
03/01/2022 03:00,46793.26,3785,1.35,2.474,172.8,28.82,149.6,110.9,18.34,21.37,34.44,17719.87808
03/01/2022 04:00,46822.26,3791.87,1.348,2.485,172.12,28.87,149.8,111.59,18.39,21.33,34.6,17732.4351
03/01/2022 05:00,47078.64,3812.13,1.355,2.497,173.5,29.06,150.5,112.38,18.58,21.67,34.84,17829.38141
03/01/2022 06:00,46923.75,3803.17,1.349,2.481,173.18,28.71,149.7,111.14,18.56,21.55,34.64,17771.94157
03/01/2022 07:00,47051.37,3808.88,1.352,2.487,173.11,28.9,150.1,111.87,18.54,21.67,35.33,17818.6569
03/01/2022 08:00,46978.82,3807.4,1.355,2.477,173.03,28.96,149.7,112.03,18.64,21.96,36.86,17792.76738
03/01/2022 09:00,46984.55,3808.86,1.358,2.483,173.23,29.28,149.8,112.19,18.84,22.13,37.51,17795.32854
03/01/2022 10:00,47126.02,3823.97,1.361,2.482,174.09,29.46,150.3,111.07,19.09,22.53,37.75,17850.1744
03/01/2022 11:00,47378,3834.61,1.37,2.51,174.74,30.01,150.8,111.78,18.93,22.46,37.47,17942.16632
03/01/2022 12:00,47194.39,3819.1,1.361,2.493,173.99,29.84,150.5,111.48,18.81,22.37,37.8,17872.41936
03/01/2022 13:00,47153.5,3819.29,1.365,2.488,174.73,30.42,150.4,112.46,18.9,23.22,38.28,17858.27349
03/01/2022 14:00,46874.53,3804.19,1.36,2.478,173.95,30.47,149.9,112.09,18.73,22.88,38.02,17755.27809
03/01/2022 15:00,46693.45,3784.04,1.353,2.465,170.95,30.16,148.8,110.68,18.54,22.65,38.05,17684.63065
03/01/2022 16:00,46482.34,3748.93,1.334,2.446,170.19,29.65,148,109.37,18.26,22.31,37.83,17598.3253
03/01/2022 17:00,46577.15,3761.65,1.339,2.458,170.62,29.69,148.4,109.9,18.47,23.08,38.03,17636.0294
03/01/2022 18:00,46472.73,3752.4,1.341,2.452,170.63,30.09,148.1,109.36,18.34,23.02,37.94,17596.2296
03/01/2022 19:00,46360.01,3738.4,1.33,2.451,169.94,29.89,147.9,108.04,18.26,22.88,37.97,17551.79492
03/01/2022 20:00,45922,3699.02,1.319,2.394,168.5,29.72,146.8,108.14,18.03,22.53,37.55,17384.5899
03/01/2022 21:00,45979.01,3723.38,1.324,2.409,169,29.83,147.1,108.13,18.05,22.87,37.84,17413.11526
03/01/2022 22:00,46217.9,3751.99,1.323,2.425,170.09,30.39,148.1,108.38,18.18,23.37,39.3,17506.87878
03/01/2022 23:00,46446.1,3765.89,1.319,2.432,170.15,30.11,148.5,108.11,18.46,23.72,39.25,17591.62297
04/01/2022 00:00,46244.37,3743.11,1.306,2.401,168.43,29.97,147.5,107.07,18.63,23.28,38.68,17512.8923
04/01/2022 01:00,46054.99,3732.26,1.301,2.387,167.84,29.85,147,106.12,18.5,23.2,38.34,17442.73071
04/01/2022 02:00,46103.36,3725.81,1.307,2.385,167.65,29.75,147.2,106.4,18.43,22.99,37.66,17457.39023
04/01/2022 03:00,46313.97,3744.23,1.314,2.402,167.84,29.87,147.7,105.62,18.02,23.08,37.96,17537.55683
04/01/2022 04:00,46100.14,3730.84,1.309,2.384,166.76,29.76,147.2,105.48,17.76,22.96,38.97,17457.9689
04/01/2022 05:00,46151.66,3742.39,1.313,2.4,167.53,30,148,105.81,17.87,23.13,38.9,17480.1235
04/01/2022 06:00,46367.53,3753.33,1.315,2.42,167.98,29.85,148.4,106.02,18.16,23.37,39.25,17559.5554
04/01/2022 07:00,46550,3763.87,1.325,2.425,169.04,29.84,148.7,106.38,18.09,23.56,39.36,17627.17632
04/01/2022 08:00,46489.73,3770.12,1.322,2.416,168.65,29.55,149.3,106.36,18.14,23.68,39.9,17608.27293
04/01/2022 09:00,46356.21,3766.93,1.321,2.413,167.82,29.4,148.7,105.98,18.11,23.48,39.3,17560.3415
04/01/2022 10:00,46625.37,3805.76,1.332,2.484,169.87,29.91,149.9,106.8,18.42,23.82,39.82,17668.32566
04/01/2022 11:00,46733.77,3836.19,1.341,2.476,171.63,30.02,150.1,107.48,18.55,24.06,40.56,17717.03605
04/01/2022 12:00,46641.53,3831.79,1.339,2.473,171.7,30,149.7,106.92,18.49,24.11,40.85,17683.18975
04/01/2022 13:00,46955.22,3865.96,1.342,2.469,171.51,29.72,150.3,107.62,18.63,24.01,40.6,17804.959
04/01/2022 14:00,47333.38,3875.34,1.346,2.48,173.03,29.9,151,108.44,18.98,24.02,41.85,17940.73915
04/01/2022 15:00,46925.35,3849.52,1.336,2.472,172.21,29.74,150.3,107.96,18.88,23.73,42.25,17788.81445
04/01/2022 16:00,46767.27,3851.71,1.336,2.468,171.48,29.93,150.5,107.59,18.87,24.02,42.34,17734.23222
04/01/2022 17:00,46555.01,3838.3,1.337,2.461,170.09,29.79,149.2,107.6,18.81,24.09,41.76,17655.1348
04/01/2022 18:00,45750,3771.68,1.308,2.389,167.55,29.01,146.1,105.05,18.28,23.46,40.96,17349.72258
04/01/2022 19:00,46052.36,3812.31,1.316,2.413,168.6,29.19,147.3,103.9,18.43,23.66,42.93,17469.86429
04/01/2022 20:00,46264.92,3816.37,1.32,2.419,168.69,29.39,147.5,105.47,18.52,24.16,43.32,17545.7592
04/01/2022 21:00,46221.89,3825.99,1.32,2.409,169.09,29.34,147.7,105.36,18.57,24.2,41.95,17534.0638
04/01/2022 22:00,46159.91,3816.62,1.328,2.387,168.92,29.19,147.2,104.67,18.46,24,42.13,17509.04041
04/01/2022 23:00,45832.01,3785.11,1.309,2.365,167.72,28.69,146.5,103.33,18.21,23.42,42.1,17383.10236
05/01/2022 00:00,46271.57,3810.13,1.327,2.391,168.91,29.04,147.7,105.15,18.46,24.57,42.18,17545.88481
05/01/2022 01:00,46111.5,3793.33,1.32,2.37,167.27,28.91,147.2,104.05,18.42,25.12,42.37,17483.8726
05/01/2022 02:00,46296.95,3802.38,1.327,2.402,168.44,29.33,148,105.64,18.57,25.37,41.41,17552.0746
05/01/2022 03:00,46422.55,3809.45,1.332,2.417,169.15,29.44,148.6,105.77,18.6,25.59,41.98,17598.5795
05/01/2022 04:00,46414.47,3810.12,1.333,2.413,168.66,29.43,148.5,105.51,18.47,25.91,41.4,17595.9492
05/01/2022 05:00,46302.8,3803.86,1.333,2.413,169,29.45,147.9,105.39,18.62,25.66,41.22,17554.6613
05/01/2022 06:00,46450,3819.17,1.344,2.437,170.09,29.87,148.6,105.83,18.69,25.53,41.75,17611.64315
05/01/2022 07:00,46407.51,3815.74,1.339,2.437,169.86,29.67,148.4,105.86,18.64,25.53,41.6,17595.54538
05/01/2022 08:00,46642.07,3820.82,1.346,2.435,169.76,29.89,148.8,106.29,18.7,25.83,41.17,17679.4482
05/01/2022 09:00,46858.94,3836.69,1.349,2.449,170.85,30.06,149.3,106.17,18.96,25.91,40.98,17760.9752
05/01/2022 10:00,46818.5,3826.45,1.345,2.428,170.66,30.18,149.1,106.1,19.44,25.85,40.2,17743.2203
05/01/2022 11:00,46270.99,3791.69,1.328,2.399,168.51,29.79,148,104.93,19.24,25.58,40.26,17539.24566
05/01/2022 12:00,46229.99,3790.03,1.329,2.4,168.7,29.78,148,104.75,19.46,25.46,40.12,17524.31725
05/01/2022 13:00,46440.01,3814.54,1.325,2.406,168.57,30.21,149.2,104.85,19.7,26.58,40.1,17606.47876
05/01/2022 14:00,46689.52,3821,1.331,2.398,168.23,30.06,149.3,105.21,19.79,26.57,39.97,17696.06186
05/01/2022 15:00,46622.53,3820.97,1.326,2.386,168.27,30.03,149,105.19,19.66,27.1,40.69,17672.61244
05/01/2022 16:00,46301.62,3792.88,1.319,2.369,167.7,29.65,148.3,104.33,19.29,26.75,39.71,17550.34928
05/01/2022 17:00,46010.72,3772.6,1.307,2.337,163.56,29.07,147.2,102.3,19.04,26.2,38.63,17441.1207
05/01/2022 18:00,45919.92,3747.6,1.31,2.336,163.89,29.23,147.8,102.12,19.17,26.7,38.99,17400.64161
05/01/2022 19:00,44685.93,3655.3,1.256,2.247,158.65,28,142.7,98.34,18.18,25.29,37.46,16935.83624
05/01/2022 20:00,43967.01,3593.46,1.25,2.209,156.3,26.97,139.7,97.44,17.73,24.65,37.5,16662.29375
05/01/2022 21:00,43606.37,3554.24,1.243,2.189,153.4,26.51,136.2,96.24,17.31,24.21,37.13,16522.03786
05/01/2022 22:00,43437.05,3534.25,1.235,2.174,151.58,26.66,135,95.73,17.27,24.42,38.1,16455.6739
05/01/2022 23:00,43451.13,3540.63,1.23,2.182,154.52,26.72,135.4,97.42,17.11,25.24,38.66,16463.0374
06/01/2022 00:00,43680.94,3538.85,1.24,2.207,154.36,26.92,136.9,97.54,17.06,24.99,39.08,16542.90314
06/01/2022 01:00,43542.69,3525.13,1.231,2.168,152.49,26.45,135.9,95.52,16.79,23.91,37.23,16489.47652
06/01/2022 02:00,43259.54,3508.31,1.225,2.151,150.86,26.15,135,94.67,16.87,23.68,36.74,16384.3457
06/01/2022 03:00,42835,3448.83,1.204,2.106,148.12,25.59,133.9,92.68,16.51,23.52,36.16,16214.69372
06/01/2022 04:00,43029.73,3450.42,1.22,2.145,149.48,25.91,135.5,93.96,16.75,23.89,36.61,16283.58107
06/01/2022 05:00,43050.01,3456.98,1.22,2.143,149.34,26.13,135.6,93.82,16.72,24.59,37.12,16292.99628
06/01/2022 06:00,43102.28,3438.73,1.218,2.133,149.43,26.2,135.9,94.14,16.69,24.65,37.05,16304.9268
06/01/2022 07:00,43245.25,3453.12,1.223,2.15,150.73,26.39,136.8,95.15,16.74,24.77,37.1,16360.12484
06/01/2022 08:00,43055.41,3405.22,1.217,2.125,149.69,26.12,135.9,93.72,16.56,24.22,36.58,16276.77206
06/01/2022 09:00,42597.87,3308.44,1.198,2.075,147.05,25.71,133.2,91.84,16.16,23.86,35.6,16082.46499
06/01/2022 10:00,42878.88,3355.94,1.214,2.116,148.39,26.06,134.7,93.01,16.44,24.41,36.47,16197.62342
06/01/2022 11:00,42878.34,3349.49,1.204,2.106,147.56,25.94,134.1,91.79,16.39,24.12,36.23,16195.07451
06/01/2022 12:00,43062.76,3361.16,1.213,2.134,149.05,25.99,134.6,93.23,16.46,24.11,36.73,16263.8356
06/01/2022 13:00,43150.01,3405.58,1.232,2.198,149.54,26.3,135.4,94.45,16.64,24.53,37.67,16310.04046
06/01/2022 14:00,42805.5,3394.8,1.231,2.19,148.54,26.08,134,94.07,16.58,23.99,37.08,16185.5639
06/01/2022 15:00,42950.01,3397.01,1.233,2.21,149.66,26.11,135.2,94.13,16.69,24.07,38.23,16237.02586
06/01/2022 16:00,42882.22,3401.24,1.236,2.201,150.42,26.18,135.8,94.48,16.73,24.23,38.91,16214.8566
06/01/2022 17:00,43005.29,3422.89,1.238,2.215,152.2,26.47,136.3,95,16.87,24.68,39.13,16265.63736
06/01/2022 18:00,43369.04,3456.45,1.254,2.262,154.28,27.23,137.8,96.85,17.13,25.61,41.26,16404.9656
06/01/2022 19:00,43438.1,3447.29,1.248,2.276,153.84,27.19,137.2,96.38,17.06,25.79,40.45,16425.86823
06/01/2022 20:00,43221.5,3425.77,1.295,2.238,151.68,27,136.2,95.4,17.07,25.36,40,16342.35854
06/01/2022 21:00,43120.64,3428.26,1.272,2.231,151.09,26.86,136.5,95.03,17.01,24.97,39.51,16307.88177
06/01/2022 22:00,43180.97,3429.55,1.284,2.269,151.98,26.91,136.9,95.74,17.11,25.41,39.74,16329.53551
06/01/2022 23:00,43082.31,3406.81,1.28,2.251,150.26,26.72,135.9,95.11,17.06,25.38,40.08,16286.9212
07/01/2022 00:00,42788.15,3366.71,1.269,2.213,145.99,26.4,135.4,93.37,16.79,24.63,39.66,16169.6519
07/01/2022 01:00,43008.9,3391.59,1.267,2.23,147.26,26.32,136.1,93.63,16.86,24.82,39.54,16255.70505
07/01/2022 02:00,42799.13,3361.2,1.255,2.2,144.92,26.08,135.2,92.25,16.6,24.58,39.51,16171.46538
07/01/2022 03:00,41803.11,3238.74,1.207,2.114,139.63,25.07,130.7,87.74,15.87,23.52,38.33,15779.41588
07/01/2022 04:00,41700.33,3217.31,1.232,2.129,140.21,25.01,129.3,87.97,15.81,23.71,41.76,15735.9828
07/01/2022 05:00,41851.33,3235.77,1.22,2.134,140.05,25.22,130.1,88.63,15.87,23.82,41.43,15795.33622
07/01/2022 06:00,41529.14,3170.98,1.201,2.105,137.15,24.8,129.1,87.1,15.44,23.24,40.72,15659.6524
07/01/2022 07:00,41706.71,3202.25,1.208,2.128,138.99,24.94,130.2,88.3,15.79,23.5,41.31,15732.9178
07/01/2022 08:00,42088.61,3231.01,1.229,2.142,139.59,25.42,132.7,89.48,16.05,24.12,41.88,15876.83098
07/01/2022 09:00,42422.56,3250.58,1.234,2.167,141.08,25.69,133.2,90.45,16.19,24.59,43.11,16000.70826
07/01/2022 10:00,42172.83,3217.33,1.223,2.145,139.11,25.52,132.8,89.49,15.94,24.58,43.52,15901.5386
07/01/2022 11:00,42258.62,3225.68,1.232,2.143,139.21,25.51,133.3,90.03,15.99,25.33,43.06,15934.53032
07/01/2022 12:00,42400,3241.72,1.237,2.171,140.9,25.61,133.7,90.85,16.02,25.27,42.89,15989.73417
07/01/2022 13:00,41489.22,3166.82,1.21,2.117,137.99,25.04,131.4,89.06,15.74,24.65,42.13,15644.45021
07/01/2022 14:00,41894.4,3208.2,1.228,2.152,139.93,25.33,133.1,90.19,15.89,25.49,43.13,15800.9586
07/01/2022 15:00,41319.11,3131.69,1.209,2.092,135.97,25.05,131.1,87.05,15.68,25.17,43.04,15572.48967
07/01/2022 16:00,42135.26,3213.41,1.237,2.136,139.44,25.91,134.8,89.31,16.07,27,42.86,15887.1406
07/01/2022 17:00,41993.48,3203.21,1.232,2.129,140.19,25.84,134.5,89.37,16,26.62,41.78,15833.94225
07/01/2022 18:00,41707.64,3173.13,1.219,2.101,139.45,25.35,133.1,88.49,15.83,26.28,40.91,15723.2279
07/01/2022 19:00,41775.38,3197.32,1.225,2.103,140.21,25.5,133.5,88.71,15.89,26.56,40.97,15755.46657
07/01/2022 20:00,41922.2,3214.88,1.226,2.096,139.72,25.55,133.1,88.14,15.92,26.61,40.82,15812.95147
07/01/2022 21:00,41875.01,3215.04,1.225,2.087,139.61,25.39,132.5,87.84,15.97,26.28,40.49,15796.44258
07/01/2022 22:00,41541.82,3181.77,1.21,2.064,136.77,24.95,130.7,86.59,15.76,26.17,39.57,15667.93442
07/01/2022 23:00,41566.48,3199.24,1.21,2.053,136.45,24.9,131.4,86.74,15.76,25.98,38.58,15682.67262
08/01/2022 00:00,41991.89,3235.79,1.226,2.101,140.03,25.32,133.2,88.21,16.04,26.92,39.59,15844.66035
08/01/2022 01:00,41883.41,3217.8,1.222,2.101,139.84,25.19,132.5,88.1,15.91,26.65,39.4,15800.34713
08/01/2022 02:00,41882.85,3209.88,1.222,2.093,139.84,25.14,132.1,88.19,15.95,26.77,39.09,15797.36469
08/01/2022 03:00,41810.91,3203.5,1.224,2.092,139.36,25.32,132.2,87.23,15.95,26.43,39.04,15769.9093
08/01/2022 04:00,41900.92,3218.69,1.228,2.106,141.16,25.47,132.7,87.88,16.05,27.12,39.14,15806.85933
08/01/2022 05:00,41971.7,3215.67,1.232,2.109,141.89,25.47,132.7,88.16,16.11,26.92,38.92,15830.60757
08/01/2022 06:00,41922.23,3219.48,1.231,2.115,143.68,25.36,132.7,87.89,16.14,26.92,39.12,15814.6925
08/01/2022 07:00,41913.58,3216.13,1.238,2.128,144.4,25.31,132.9,88.58,16.06,26.65,39,15810.53855
08/01/2022 08:00,41964.88,3215.24,1.24,2.132,145.73,25.24,133.2,88.9,16.07,26.37,39.12,15828.25
08/01/2022 09:00,42163.71,3240.92,1.252,2.139,146.9,25.42,133.9,88.09,16.14,26.22,39.47,15906.88836
08/01/2022 10:00,41918.66,3221.33,1.24,2.124,146.62,25.31,133.1,87.1,15.97,25.83,38.74,15814.1726
08/01/2022 11:00,41940.22,3219.95,1.238,2.112,146.43,25.24,134.4,86.85,15.94,25.89,38.11,15821.25063
08/01/2022 12:00,41876.31,3201.47,1.234,2.101,145.21,25.01,133.9,86.29,15.94,25.83,37.93,15792.31973
08/01/2022 13:00,41905,3200.39,1.232,2.097,145.53,25.1,134.3,86.54,15.98,25.96,37.66,15802.01801
08/01/2022 14:00,41741.27,3176.31,1.225,2.068,143.53,24.8,132.8,85.81,15.72,25.37,37.17,15736.0981
08/01/2022 15:00,41613.33,3160.72,1.215,2.061,144.25,24.66,131.1,83.29,15.58,25.08,36.78,15685.74757
08/01/2022 16:00,41346.01,3129.01,1.202,2.004,140.71,24.35,129.8,81.8,15.39,24.54,35.8,15580.8157
08/01/2022 17:00,40842.12,3040.83,1.156,1.926,135.44,23.55,127.5,80.3,14.86,23.87,34.65,15373.1842
08/01/2022 18:00,40679.82,3009.22,1.133,1.906,133.64,23.31,125.7,79.43,14.56,23.61,34.42,15305.1345
08/01/2022 19:00,40831.07,3028.75,1.145,1.926,135.38,23.41,127.1,80.28,14.7,24.05,35.07,15365.07367
08/01/2022 20:00,40975.37,3031.62,1.146,1.934,137.64,23.33,127.2,81.23,14.63,24.2,35.04,15416.7038
08/01/2022 21:00,41769.03,3078.37,1.187,1.993,144.44,23.92,129.8,83.23,15,25.19,36.26,15711.33565
08/01/2022 22:00,41911.11,3118.45,1.211,2.016,144.26,24.29,130.6,84.75,15.12,25.98,36.69,15775.1911
08/01/2022 23:00,41679.74,3080.95,1.181,1.985,142.14,23.99,129.4,83.9,14.92,25.32,35.87,15680.89481
09/01/2022 00:00,41773.24,3119.43,1.193,2.02,144.64,24.3,131,84.73,15.17,25.95,36.85,15727.30977
09/01/2022 01:00,41809.67,3115.24,1.185,2.013,142.62,24.11,130.1,83.71,15.14,25.72,36.94,15738.44277
09/01/2022 02:00,42098.99,3137.06,1.193,2.025,143.88,24.38,131.1,85.78,15.22,27.05,37.71,15847.53098
09/01/2022 03:00,41833.89,3120.57,1.176,2.012,141.93,24.12,130.5,85.08,15.17,26.92,37.14,15748.83273
09/01/2022 04:00,42079.41,3140.83,1.187,2.037,143.5,24.37,131.3,85.41,15.42,27.59,37.96,15841.99547
09/01/2022 05:00,41765.9,3123.04,1.178,2.025,141.15,24.1,130,84.79,15.25,26.97,37.22,15725.84827
09/01/2022 06:00,41873.62,3138.14,1.181,2.033,141.6,24.27,130.7,85.63,15.48,27.26,37.17,15768.9151
09/01/2022 07:00,41791.51,3127.51,1.177,2.022,140.37,24.08,130.2,84.91,15.35,26.91,36.18,15736.3379
09/01/2022 08:00,41666.67,3107.58,1.165,2.001,139.31,23.95,129.5,84.18,15.49,26.21,35.93,15685.56213
09/01/2022 09:00,41510.01,3096.81,1.16,2.001,138.79,23.83,129.2,83.84,15.51,26.34,34.77,15626.9014
09/01/2022 10:00,41644.7,3106.8,1.164,2.009,139.67,24.42,129.9,84.46,15.68,26.84,35.13,15677.65459
09/01/2022 11:00,41857.62,3128.42,1.163,2.037,140.56,24.71,130.3,85.48,15.94,27.04,35.42,15759.84577
09/01/2022 12:00,41746.98,3109.74,1.163,2.017,139.96,24.5,129.7,84.75,15.71,26.81,35.02,15714.4964
09/01/2022 13:00,41470,3085.01,1.155,2.003,138.46,24.28,128.4,84.14,15.57,26.37,34.68,15608.75264
09/01/2022 14:00,41535.93,3097.87,1.161,2.005,139.8,24.46,129,84.38,15.78,26.9,34.87,15636.4336
09/01/2022 15:00,41621.11,3098.05,1.163,2.007,140.11,24.38,129.2,86.69,15.78,27.16,34.87,15666.39463
09/01/2022 16:00,42143.04,3159.96,1.189,2.059,143.43,25.08,131.1,88.89,16.15,28.53,36.31,15871.07999
09/01/2022 17:00,42094.59,3166.66,1.189,2.095,144.61,24.96,130.9,89.28,16.17,28.06,36.5,15856.51238
09/01/2022 18:00,41966.99,3168.63,1.185,2.115,143.36,24.8,130.5,90.11,15.96,27.72,35.98,15812.47723
09/01/2022 19:00,42695.26,3203.91,1.202,2.151,145.26,25.27,132.2,91.51,16.12,27.87,37.48,16079.9397
09/01/2022 20:00,42439.38,3195.84,1.193,2.131,143.64,25.08,131.9,90.9,16.05,27.74,36.6,15987.4387
09/01/2022 21:00,42300,3189.05,1.182,2.123,142.27,24.92,131.9,90.83,16,28.2,35.59,15936.20603
09/01/2022 22:00,42205.37,3179.4,1.182,2.116,141.43,24.72,131.8,89.49,15.85,27.73,35.26,15899.6095
09/01/2022 23:00,41864.62,3151.97,1.17,2.114,140.82,24.63,130.9,89.33,15.8,27.54,34.98,15770.6751
10/01/2022 00:00,41655.18,3136.78,1.163,2.093,140.51,24.41,129.8,88.59,15.65,28.04,34.88,15691.98117
10/01/2022 01:00,41815.32,3151.6,1.167,2.099,140.32,24.53,130.4,88.73,15.7,28.09,35.3,15753.24584
10/01/2022 02:00,41927.71,3153.82,1.165,2.111,141,24.68,130,88.96,15.75,27.88,36,15793.39433
10/01/2022 03:00,41967.59,3155.04,1.161,2.113,140.62,24.91,130,89.22,15.77,27.64,36.17,15807.77755
10/01/2022 04:00,42187.22,3175.18,1.172,2.143,143.16,25.17,130.8,90.27,15.98,28.04,37.01,15891.89166
10/01/2022 05:00,42031.29,3174,1.178,2.133,142.97,25,130.9,89.89,15.97,28.13,36.64,15836.87779
10/01/2022 06:00,41925.01,3161.45,1.177,2.131,142.3,24.93,130.4,89.09,15.97,28.32,36.77,15795.22436
